"","H00908.CSI","H00909.CSI","H00910.CSI","H00911.CSI","H00912.CSI","H00913.CSI","H00914.CSI","H00915.CSI","H00916.CSI","H00917.CSI"
"2015-09-30",2190.8668,2237.8175,3257.6782,5564.858,7711.2784,7463.5831,6005.1502,1979.7217,3077.6156,2794.2785
"2015-10-08",2252.9514,2319.828,3354.9584,5762.2896,7959.0972,7829.1563,6119.6499,2086.3354,3191.2273,2869.5243
"2015-10-09",2277.7319,2375.9688,3393.1931,5796.6876,7995.5294,7885.708,6219.6853,2127.93,3234.5808,2887.723
"2015-10-12",2343.7888,2483.1322,3517.911,5982.5895,8164.9433,8078.8811,6396.6211,2227.9247,3372.0112,2979.8666
"2015-10-13",2320.9788,2469.1111,3532.5133,5994.5517,8218.8969,8063.6348,6357.6081,2260.9078,3373.1282,2973.3351
"2015-10-14",2323.8183,2465.3091,3494.8234,5891.0495,8131.4859,7960.9032,6285.6025,2224.4176,3355.2519,2925.9958
"2015-10-15",2376.2891,2520.2775,3581.9571,6028.2264,8298.5503,8108.8099,6410.7965,2328.8391,3513.365,2986.8349
"2015-10-16",2405.9267,2542.504,3647.8969,6095.6228,8390.1684,8130.5194,6491.7818,2385.6486,3544.551,3027.5116
"2015-10-19",2385.8412,2536.3703,3616.8458,6154.7547,8373.2614,8173.4414,6518.1874,2365.1947,3470.3578,3041.6747
"2015-10-20",2410.0944,2552.56,3710.433,6227.8028,8404.3456,8259.0981,6541.2179,2460.3623,3615.3934,3056.9157
"2015-10-21",2313.113,2402.837,3573.6585,5950.0312,8118.7441,8003.2015,6514.3972,2288.9268,3496.5032,2915.6377
"2015-10-22",2334.7897,2483.1972,3644.9398,6099.0303,8296.7797,8304.687,6498.7284,2384.8935,3583.9988,2966.4268
"2015-10-23",2352.4051,2532.624,3667.1691,6222.1893,8469.2567,8576.7326,6569.226,2420.0174,3604.0224,2995.4636
"2015-10-26",2364.5094,2538.7407,3691.0438,6222.3939,8525.6454,8601.4689,6606.8324,2446.7071,3573.4477,3007.1456
"2015-10-27",2345.0005,2538.3469,3711.2448,6214.0347,8469.705,8575.7982,6596.9955,2505.0337,3583.0744,2992.3936
"2015-10-28",2315.6853,2500.2909,3628.7138,6087.3107,8346.6175,8375.3739,6483.6761,2428.6271,3513.9695,2968.3519
"2015-10-29",2320.1313,2505.2873,3639.8508,6141.3343,8426.0157,8489.6087,6474.5785,2421.2035,3545.1727,2973.8547
"2015-10-30",2294.4543,2478.8416,3620.5098,6140.5589,8456.6191,8425.1113,6525.8057,2409.5648,3531.8879,2952.1062
"2015-11-02",2243.9542,2426.5608,3555.2684,6074.8945,8316.6417,8290.5378,6429.8953,2359.3867,3408.9493,2902.9555
"2015-11-03",2235.238,2432.5785,3532.9331,6044.9786,8269.9558,8223.0969,6424.6235,2353.8848,3392.327,2895.2628
"2015-11-04",2329.017,2543.0624,3670.5424,6283.549,8574.8487,8598.3625,6768.8467,2503.7812,3564.5755,3000.0818
"2015-11-05",2383.8387,2573.2302,3777.3853,6339.787,8605.4206,8593.4283,6990.1576,2497.2184,3685.3124,3054.068
"2015-11-06",2414.0148,2617.1388,3826.8253,6476.9894,8692.3936,8694.0482,7216.3961,2604.1373,3776.21,3077.9412
"2015-11-09",2443.3704,2628.7325,3864.8286,6542.7651,8789.6107,8760.393,7328.1205,2652.0027,3795.3967,3108.3668
"2015-11-10",2463.2179,2691.7675,3839.602,6523.9375,8747.5992,8672.9088,7311.2103,2650.6185,3779.1422,3075.8827
"2015-11-11",2452.8969,2671.3209,3842.813,6505.5006,8740.0181,8786.5773,7298.0071,2680.352,3814.1708,3088.9812
"2015-11-12",2419.2338,2669.4978,3815.2461,6448.9798,8690.5115,8830.7928,7198.9794,2631.9148,3739.9907,3067.9579
"2015-11-13",2360.9772,2596.5612,3748.3369,6380.5356,8501.5951,8636.7753,7167.3949,2563.3437,3658.7707,3067.4971
"2015-11-16",2381.0639,2621.8916,3785.2384,6385.9301,8529.6281,8753.5912,7156.129,2646.4573,3712.5953,3019.5982
"2015-11-17",2392.836,2610.7828,3774.3208,6313.0915,8551.7245,8747.9904,7192.7713,2576.0154,3669.096,3047.9248
"2015-11-18",2371.881,2571.75,3713.7669,6225.3747,8525.6748,8622.9345,7138.8429,2524.5929,3626.6827,3007.3605
"2015-11-19",2390.3301,2612.0958,3765.1881,6348.5505,8585.5923,8748.7104,7237.9746,2630.5018,3728.2569,3028.0483
"2015-11-20",2394.9057,2627.9304,3781.9752,6356.4224,8565.8997,8744.4735,7210.4743,2643.4808,3735.2267,3009.6732
"2015-11-23",2364.6213,2590.5714,3769.0896,6377.9614,8521.8414,8765.9774,7173.6213,2601.0568,3650.6481,2981.8849
"2015-11-24",2365.6279,2582.6251,3745.2081,6357.0802,8501.7175,8762.1632,7187.7547,2638.9144,3692.5822,2979.3399
"2015-11-25",2377.6772,2613.229,3767.2161,6399.7961,8629.4504,8865.2936,7219.2111,2689.2194,3708.0741,2986.9659
"2015-11-26",2380.7475,2648.2051,3744.5758,6377.2989,8622.2347,8784.3704,7170.9496,2621.3561,3675.5874,2969.1585
"2015-11-27",2228.2167,2482.9953,3513.0519,6004.0927,8297.3485,8422.7072,6810.6941,2460.0308,3498.3266,2830.4142
"2015-11-30",2213.3542,2479.8201,3484.9099,6021.6293,8306.6175,8450.7625,6860.9674,2474.1945,3469.9193,2872.2265
"2015-12-01",2220.9141,2502.6823,3523.5142,6092.4129,8380.301,8602.7936,6897.6039,2465.3983,3468.4292,2875.7792
"2015-12-02",2279.2374,2561.5534,3598.581,6258.8304,8584.0695,8743.0104,7306.911,2470.9057,3531.2367,2970.053
"2015-12-03",2302.7766,2579.9633,3617.9701,6317.1321,8592.244,8789.6609,7348.4436,2540.0393,3548.4938,2975.138
"2015-12-04",2259.3727,2532.5133,3553.5656,6252.5503,8511.1117,8738.6149,7151.56,2516.2829,3473.4487,2917.8347
"2015-12-07",2256.2548,2546.4046,3570.0603,6351.7119,8545.7981,8924.211,7118.3376,2539.5862,3494.3232,2905.2735
"2015-12-08",2192.2136,2478.0836,3490.5608,6186.9646,8363.798,8797.9055,7047.7472,2489.6153,3415.4849,2849.0237
"2015-12-09",2186.3394,2480.911,3479.5145,6267.4162,8392.66,8768.4129,7100.1546,2479.7961,3396.9283,2846.9225
"2015-12-10",2182.1484,2466.2407,3442.544,6241.1249,8357.7961,8809.2822,7078.9039,2505.9832,3391.2004,2820.2484
"2015-12-11",2165.2621,2485.1805,3412.7647,6228.8921,8291.0389,8753.6761,7056.3297,2489.3018,3404.9157,2801.5839
"2015-12-14",2216.4295,2567.9204,3507.1097,6357.8761,8385.1515,8827.555,7331.1899,2529.362,3497.0597,2869.7336
"2015-12-15",2197.2119,2544.5831,3508.7786,6376.4688,8418.4812,8814.716,7238.1353,2550.9727,3558.0051,2847.0832
"2015-12-16",2229.4632,2551.3902,3501.5606,6341.9677,8359.2422,8772.9203,7212.9693,2560.5725,3529.6861,2844.0075
"2015-12-17",2252.7701,2601.2775,3572.6308,6493.2594,8494.213,8937.3343,7343.7461,2616.3291,3598.6097,2886.4321
"2015-12-18",2247.075,2583.7003,3576.0323,6487.8382,8628.3279,8953.6273,7403.9792,2595.4817,3599.3623,2884.1575
"2015-12-21",2279.1673,2632.0313,3632.4178,6705.2921,9082.031,9330.0874,7609.3427,2634.1153,3648.8455,2938.4564
"2015-12-22",2285.3793,2674.5241,3638.0779,6737.5154,9105.2236,9293.2934,7622.558,2654.0138,3613.2428,2931.0127
"2015-12-23",2274.5681,2611.6505,3613.0984,6701.4086,9038.1276,9268.5444,7680.0316,2603.0384,3557.5785,2921.0568
"2015-12-24",2265.5485,2614.4969,3573.0148,6644.1746,8939.6142,9104.4765,7584.2486,2612.3798,3535.2296,2887.7566
"2015-12-25",2276.5582,2614.5663,3580.7259,6670.1201,8920.8186,9110.6472,7608.4502,2615.2547,3563.3372,2885.9547
"2015-12-28",2215.7215,2545.0146,3471.9238,6471.0674,8700.4658,8981.7615,7354.1142,2561.4556,3500.4271,2829.6113
"2015-12-29",2237.7665,2567.1536,3489.3823,6580.7391,8782.0383,9050.0712,7426.705,2582.2104,3513.8918,2837.5369
"2015-12-30",2236.4131,2567.0462,3502.744,6576.2665,8786.3467,9050.4257,7408.5642,2615.7797,3598.4243,2829.8875
"2015-12-31",2219.7822,2532.6925,3473.2512,6492.8388,8753.7484,9046.1143,7355.9911,2558.7586,3522.6663,2820.7638
"2016-01-04",2079.707,2323.7278,3204.9412,5935.2035,8194.1215,8374.7468,6908.6074,2355.0392,3302.1797,2632.6235
"2016-01-05",2080.2358,2349.4776,3206.0935,5923.53,8298.8425,8331.0588,6951.9568,2319.6569,3366.6371,2640.2125
"2016-01-06",2198.9644,2481.2182,3275.9508,6036.5793,8370.6864,8439.4534,7016.9444,2357.7162,3406.7786,2700.2215
"2016-01-07",2042.1041,2259.975,3010.3975,5539.5972,7858.6781,7808.6976,6618.2243,2170.7471,3161.5606,2518.3063
"2016-01-08",2147.9902,2397.5798,3061.9915,5658.1756,7995.932,8012.6715,6719.1609,2183.7673,3282.4988,2578.3945
"2016-01-11",2029.7861,2275.7085,2914.3468,5333.0885,7650.3602,7611.8834,6388.5702,2056.8437,3144.882,2459.426
"2016-01-12",2027.8734,2249.0127,2946.6701,5385.6422,7658.5359,7719.2857,6441.549,2093.1201,3078.7571,2467.6261
"2016-01-13",1990.1453,2204.6863,2844.5112,5259.1236,7570.5865,7518.077,6382.0672,2043.9652,2988.1794,2411.0941
"2016-01-14",2023.2514,2257.3293,2915.5735,5407.0196,7735.3625,7706.576,6469.9074,2127.8906,3022.4871,2448.8099
"2016-01-15",1924.5673,2161.5476,2789.6719,5202.3054,7533.8598,7496.5532,6316.6732,2059.0516,2908.5304,2355.7559
"2016-01-18",1901.4061,2152.7876,2824.81,5224.1958,7560.5114,7567.3821,6314.0917,2101.9089,2921.7781,2347.1608
"2016-01-19",1956.0896,2209.7134,2958.6936,5407.7959,7806.8262,7808.0869,6453.3357,2153.9218,2994.1261,2410.4535
"2016-01-20",1931.7767,2176.9427,2931.95,5306.8911,7624.1924,7668.3324,6348.0843,2109.735,3002.9587,2408.2459
"2016-01-21",1884.8154,2099.0281,2813.5892,5111.4952,7499.1486,7449.902,6201.3529,2036.698,2915.6818,2332.8402
"2016-01-22",1931.3659,2124.4812,2852.1695,5181.2113,7548.052,7481.8804,6251.4795,2064.6402,2948.0338,2347.2031
"2016-01-25",1974.7325,2147.4029,2856.4295,5226.3505,7600.7943,7595.5779,6264.8358,2075.3758,2953.3108,2356.3213
"2016-01-26",1833.4941,2017.7401,2641.0815,4870.8751,7259.4463,7260.9017,5937.8056,1931.1588,2739.8696,2194.9398
"2016-01-27",1858.6075,2015.9431,2616.8956,4852.9107,7244.3129,7267.2332,5923.1927,1931.9439,2705.8671,2159.4701
"2016-01-28",1820.3239,1898.753,2493.0869,4720.4171,7149.732,7128.2383,5835.3648,1872.9472,2587.9905,2098.4925
"2016-01-29",1861.7534,1957.5225,2581.9708,4890.62,7365.9258,7334.0784,6019.0123,1943.5527,2664.9873,2151.6982
"2016-02-01",1809.5313,1907.2985,2521.407,4845.5202,7334.8045,7276.9251,5921.6655,1927.7264,2639.2794,2129.1179
"2016-02-02",1837.534,1950.6068,2589.7439,4972.7592,7454.5542,7423.5534,6019.1425,1987.9378,2678.0639,2166.1144
"2016-02-03",1807.5274,1940.9321,2585.6436,4969.103,7439.856,7424.2453,5977.1035,1984.824,2672.5315,2160.7734
"2016-02-04",1833.0058,1994.4624,2622.6623,5034.2351,7504.2817,7508.7403,6041.5616,2010.3912,2628.1009,2186.6942
"2016-02-05",1847.4424,1995.39,2607.402,4984.6116,7468.5415,7498.8221,5990.5842,1989.8602,2572.3322,2169.0481
"2016-02-15",1835.6776,2032.0351,2589.3034,4953.4949,7403.4464,7506.024,5930.3218,2004.7467,2537.0074,2140.5452
"2016-02-16",1893.3271,2078.9342,2685.1941,5128.7675,7589.0786,7698.906,6089.6968,2089.6896,2616.3689,2210.3574
"2016-02-17",1912.3335,2089.306,2739.8205,5198.062,7597.1451,7686.0813,6116.4113,2119.3751,2654.9374,2226.1497
"2016-02-18",1917.2492,2086.9835,2730.6568,5158.3341,7545.7871,7640.686,6106.3278,2108.1095,2646.6494,2230.6264
"2016-02-19",1908.5706,2073.2644,2730.1075,5166.3677,7564.3382,7673.0933,6093.969,2114.2641,2661.563,2220.0358
"2016-02-22",1966.5421,2151.2501,2775.99,5271.6197,7699.9168,7773.9508,6245.8083,2150.1449,2718.6885,2260.3869
"2016-02-23",1976.1491,2161.5607,2739.5082,5216.8091,7710.1405,7713.1478,6166.2571,2122.6396,2693.1991,2256.3847
"2016-02-24",1985.7424,2184.6412,2782.4431,5265.623,7763.5909,7744.5086,6184.374,2111.1467,2714.8427,2299.9803
"2016-02-25",1850.4,2038.6134,2559.7628,4918.0736,7349.8035,7302.9752,5871.7768,1955.7843,2519.2616,2160.5862
"2016-02-26",1915.0519,2096.9523,2573.1271,4946.7026,7451.0411,7389.9376,5929.5142,1965.5751,2503.6836,2188.5521
"2016-02-29",1902.6419,2056.7588,2471.7308,4740.7797,7305.1292,7154.9155,5880.2076,1865.3066,2411.7278,2112.1486
"2016-03-01",1936.4377,2119.0926,2522.6783,4837.8191,7424.8426,7235.1396,5974.159,1909.4488,2449.0113,2148.9128
"2016-03-02",2031.5817,2245.6721,2649.362,5060.3915,7642.4986,7486.1121,6191.5509,1983.6047,2560.5959,2232.914
"2016-03-03",2028.6899,2242.1921,2658.5071,5051.7782,7734.6506,7504.9039,6210.5395,1979.2432,2575.557,2234.9655
"2016-03-04",2052.2209,2249.8534,2671.0962,5032.1489,7917.447,7474.4617,6373.8332,1935.7726,2566.6968,2248.6292
"2016-03-07",2070.7412,2320.9092,2696.5862,5073.2909,7883.9889,7526.5652,6337.947,1968.6761,2571.7506,2258.4004
"2016-03-08",2071.2161,2301.6774,2691.0116,5101.8538,7838.6498,7554.3387,6355.2123,1979.0374,2576.4175,2247.2884
"2016-03-09",1996.522,2180.8462,2653.573,5041.2479,7752.0271,7498.3086,6339.9945,1942.8819,2563.3319,2222.4613
"2016-03-10",1949.8101,2136.0917,2596.9366,4952.13,7778.1195,7367.4944,6190.6061,1918.8128,2531.0635,2184.1054
"2016-03-11",1958.8536,2146.7573,2595.0318,4953.0046,7741.4836,7360.5553,6213.8893,1916.9265,2531.7903,2197.952
"2016-03-14",1989.8827,2195.1639,2664.4802,5083.5071,7769.5263,7519.4117,6247.9548,1988.7937,2561.8311,2235.0364
"2016-03-15",1974.2514,2171.8833,2668.9669,5077.9988,7904.9487,7543.6019,6283.6223,1975.4787,2555.6399,2265.5661
"2016-03-16",1984.8293,2160.306,2663.3713,5067.9559,7830.0085,7568.546,6381.6469,1964.7194,2558.9813,2271.526
"2016-03-17",2008.9073,2200.5028,2706.9256,5178.6301,7898.2148,7680.4308,6388.317,2038.0322,2583.6284,2287.3722
"2016-03-18",2029.1795,2253.8549,2752.2653,5296.8645,7957.6898,7757.1382,6461.0545,2103.4243,2606.8924,2308.8658
"2016-03-21",2053.2792,2291.8487,2815.1626,5377.333,8079.901,7862.6609,6676.9957,2154.2494,2648.377,2339.8591
"2016-03-22",2036.7177,2271.8406,2814.1763,5362.9549,8091.9822,7796.6228,6587.6755,2143.6702,2647.3102,2338.1684
"2016-03-23",2039.6219,2286.9955,2811.2243,5384.5098,8102.6529,7790.1249,6616.7985,2164.5595,2649.9483,2329.7435
"2016-03-24",1984.2647,2217.7996,2767.5025,5336.4143,8097.1271,7703.5987,6479.4844,2132.6227,2620.412,2297.5745
"2016-03-25",1987.2879,2210.6807,2781.7348,5371.6769,8172.736,7768.0207,6517.2026,2133.0125,2613.1776,2313.541
"2016-03-28",1975.5036,2201.7,2759.7009,5318.6496,8280.8407,7780.2818,6421.2618,2112.7035,2607.4675,2301.426
"2016-03-29",1953.9838,2177.3192,2710.5016,5227.8737,8161.6535,7655.1322,6391.6082,2079.0382,2577.0868,2283.5915
"2016-03-30",2013.8282,2242.457,2783.8937,5363.1794,8307.8256,7865.3233,6548.1655,2151.1895,2617.821,2336.7533
"2016-03-31",2013.735,2245.2701,2801.6886,5393.4969,8308.0589,7837.0118,6534.8673,2149.0642,2622.7573,2331.9227
"2016-04-01",2050.143,2267.7961,2807.0343,5379.981,8244.755,7813.8237,6550.5378,2137.0113,2645.2343,2337.6325
"2016-04-05",2062.7338,2298.0427,2861.3667,5484.7731,8320.3442,7932.0527,6604.2954,2195.0935,2658.0036,2360.3515
"2016-04-06",2076.2615,2297.8624,2856.1843,5486.7217,8428.7317,7935.5424,6556.1827,2201.7899,2651.1562,2348.958
"2016-04-07",2058.2565,2273.2546,2806.4363,5400.1564,8270.9924,7855.5548,6465.1301,2157.7848,2630.4432,2320.8528
"2016-04-08",2039.7084,2280.4212,2775.6898,5369.303,8149.3513,7785.2917,6422.3796,2153.868,2570.8023,2296.9581
"2016-04-11",2074.6223,2336.258,2819.6789,5453.7587,8189.7518,7884.9984,6507.1977,2179.989,2600.1373,2324.4945
"2016-04-12",2094.4066,2338.0902,2799.6696,5421.4881,8162.9159,7854.0259,6492.6298,2167.4513,2569.6035,2311.8383
"2016-04-13",2143.7951,2402.8338,2842.7855,5473.2961,8193.2097,7902.5061,6580.0527,2190.8332,2609.6429,2345.031
"2016-04-14",2144.9242,2391.1878,2857.7822,5510.243,8251.1577,7948.1617,6603.6116,2211.1606,2632.0094,2352.9492
"2016-04-15",2143.4546,2373.2549,2847.6419,5489.2509,8244.9365,7935.5258,6617.2292,2208.596,2614.1857,2341.6164
"2016-04-18",2122.9298,2340.9302,2796.3592,5422.7338,8141.6992,7857.3557,6542.362,2161.2554,2575.4251,2314.9865
"2016-04-19",2112.6886,2363.2705,2804.107,5446.5732,8140.9914,7862.2827,6567.0074,2163.9353,2568.6046,2321.2993
"2016-04-20",2059.1797,2318.0314,2721.3129,5287.6725,7973.1083,7683.9566,6537.8263,2088.6301,2488.5167,2273.0006
"2016-04-21",2085.52,2344.134,2683.2088,5234.1343,7961.6094,7595.6339,6507.5852,2056.5401,2473.4696,2245.5903
"2016-04-22",2078.8584,2281.8598,2688.8982,5279.369,8079.5193,7631.7763,6547.8674,2085.7467,2480.8657,2253.6928
"2016-04-25",2091.8226,2265.0307,2673.1511,5268.6564,8072.9918,7610.8695,6510.9948,2081.6239,2478.124,2252.0635
"2016-04-26",2096.1025,2267.6549,2691.6998,5302.6177,8104.8569,7702.5261,6543.8288,2096.6589,2494.3021,2255.8973
"2016-04-27",2082.0747,2262.1,2675.5964,5267.8576,8138.5014,7698.1306,6512.369,2090.5111,2476.1214,2252.9983
"2016-04-28",2097.1615,2240.0709,2659.9752,5257.9184,8146.9948,7691.8902,6511.2002,2093.0605,2466.3973,2246.5729
"2016-04-29",2087.6911,2255.6791,2647.5807,5288.7155,8266.4864,7694.7218,6477.7251,2092.6909,2466.462,2240.0344
"2016-05-03",2102.155,2304.2282,2705.1438,5409.3216,8570.3516,7889.4136,6543.2608,2154.4133,2519.7553,2270.0155
"2016-05-04",2084.7241,2283.4373,2721.4656,5391.3641,8508.4249,7887.2701,6533.7598,2160.8497,2517.0998,2264.6873
"2016-05-05",2084.1347,2283.3751,2731.2483,5394.0242,8543.2068,7875.9843,6538.4265,2168.0603,2521.0136,2265.3848
"2016-05-06",2010.8332,2207.0276,2650.3889,5252.643,8312.5229,7685.4937,6399.6222,2103.7025,2449.4449,2219.5686
"2016-05-09",1932.9471,2103.7677,2570.3604,5147.7363,8249.1958,7591.8227,6300.8453,2059.094,2391.9422,2172.3563
"2016-05-10",1932.6788,2089.4002,2590.7526,5169.8942,8358.4142,7562.6923,6284.3212,2059.6598,2396.4143,2179.6128
"2016-05-11",1936.1069,2099.1759,2604.1976,5190.0034,8557.3704,7743.4986,6293.4081,2047.1185,2393.6349,2187.2093
"2016-05-12",1938.5025,2115.751,2589.6489,5192.7985,8519.3148,7711.7633,6325.012,2059.7061,2397.2828,2221.6018
"2016-05-13",1930.1787,2115.9533,2579.4819,5155.3917,8421.6744,7689.3633,6302.7973,2041.5819,2389.7888,2204.9631
"2016-05-16",1938.5371,2149.6917,2596.7564,5202.9532,8522.7127,7767.8257,6317.1456,2074.9969,2400.3578,2211.1853
"2016-05-17",1965.6967,2147.4272,2580.5428,5173.122,8458.7889,7750.9455,6303.194,2086.8084,2388.8496,2196.5396
"2016-05-18",1934.9001,2100.5944,2539.7795,5122.4523,8335.1735,7672.4448,6344.3303,2048.9649,2364.4744,2185.546
"2016-05-19",1924.223,2126.5267,2534.9428,5131.8127,8308.5416,7633.8781,6315.5842,2059.2639,2350.2136,2177.3127
"2016-05-20",1934.5881,2131.1746,2551.003,5149.9552,8394.011,7663.5745,6345.2716,2076.0569,2338.8956,2184.5546
"2016-05-23",1941.3971,2139.7219,2569.211,5173.0176,8462.4325,7674.9651,6339.9454,2097.918,2366.7367,2188.5118
"2016-05-24",1925.5127,2114.9756,2544.2482,5161.8602,8376.6485,7635.3698,6285.7995,2088.2381,2325.1258,2185.7965
"2016-05-25",1928.0484,2103.6613,2531.2147,5147.3768,8309.8696,7578.3712,6307.0858,2076.8011,2325.3149,2180.5817
"2016-05-26",1945.9984,2124.3715,2526.8188,5153.5368,8280.9541,7601.2572,6320.8338,2083.024,2322.8973,2177.4794
"2016-05-27",1935.9822,2121.6113,2527.8381,5163.4954,8269.8225,7575.9483,6313.7219,2087.1084,2324.7367,2173.6833
"2016-05-30",1928.4584,2111.8775,2528.6239,5143.2705,8274.8533,7530.0831,6353.9367,2080.6998,2323.6154,2173.4402
"2016-05-31",1982.5939,2196.7206,2613.5012,5289.9026,8535.6009,7748.8357,6574.3798,2168.7619,2421.9189,2228.5006
"2016-06-01",1986.1798,2208.4632,2608.8136,5324.8816,8543.6412,7732.8654,6517.1231,2173.6596,2416.2338,2220.3797
"2016-06-02",1990.0825,2220.8127,2616.1836,5326.9545,8603.7535,7742.382,6520.0836,2186.6719,2429.5538,2220.664
"2016-06-03",1987.3542,2220.4387,2624.0066,5392.9691,8881.6517,7847.2517,6540.2543,2209.9216,2432.8113,2240.1261
"2016-06-06",1985.4456,2235.0474,2620.5682,5397.9388,8794.3352,7844.5331,6514.1123,2208.0612,2429.8174,2232.4692
"2016-06-07",1985.0657,2223.6082,2614.0831,5376.1986,8842.0195,7857.6975,6525.5626,2197.698,2422.8962,2227.0777
"2016-06-08",1991.1986,2205.5733,2607.1665,5319.7191,8737.5758,7825.8948,6515.9787,2192.4052,2456.5423,2230.8237
"2016-06-13",1927.7497,2148.5088,2516.5222,5111.3404,8527.5544,7602.1675,6357.5149,2068.637,2368.7432,2180.387
"2016-06-14",1925.2798,2148.3618,2512.0556,5099.795,8657.2491,7629.0955,6395.7044,2069.5836,2373.2226,2178.1596
"2016-06-15",1944.049,2208.959,2548.7757,5198.323,8798.1614,7733.7864,6434.4284,2129.3762,2403.555,2197.8421
"2016-06-16",1922.4911,2235.0288,2529.1699,5138.7472,8734.4203,7680.2875,6398.4082,2105.9392,2387.2261,2190.9341
"2016-06-17",1940.5145,2236.8704,2535.3217,5170.5458,8880.2327,7764.2451,6428.4525,2114.4073,2427.2543,2199.0962
"2016-06-20",1934.0608,2222.0196,2532.3184,5185.444,8821.9664,7781.5017,6442.6493,2129.0948,2413.4001,2203.6701
"2016-06-21",1933.964,2204.0264,2523.3829,5168.3242,8750.8783,7743.461,6460.7803,2106.694,2386.1028,2199.4567
"2016-06-22",1965.3125,2232.944,2543.6569,5216.2779,8820.8258,7844.0738,6505.4722,2141.4764,2406.0308,2214.9746
"2016-06-23",1963.6544,2212.0679,2533.0318,5176.783,8757.0016,7828.3305,6481.9654,2135.108,2415.1443,2202.5709
"2016-06-24",1935.1189,2211.1833,2493.5205,5126.5583,8628.1888,7759.5752,6409.9195,2104.0348,2384.5273,2180.6858
"2016-06-27",1969.9487,2237.8596,2530.8053,5199.7364,8895.8132,7885.6255,6468.0046,2157.2747,2432.6659,2197.782
"2016-06-28",1977.1035,2235.6704,2543.837,5231.4866,8922.4746,8038.4167,6502.4895,2171.8483,2456.6177,2199.4818
"2016-06-29",1988.1225,2246.564,2580.1915,5240.8095,8918.2188,8016.4913,6539.1301,2163.8712,2457.9944,2214.4661
"2016-06-30",1990.0876,2232.8977,2570.4447,5283.0215,8981.2969,8032.2,6538.3127,2181.2114,2459.9773,2214.1748
"2016-07-01",1989.2922,2242.8225,2571.3018,5264.8877,8996.6313,7994.2369,6552.4485,2173.2896,2457.531,2219.6508
"2016-07-04",2042.8565,2321.3219,2632.6476,5357.6843,9114.6435,8090.4241,6623.8395,2209.5613,2492.8187,2250.278
"2016-07-05",2053.7951,2324.2944,2685.5296,5363.5115,9180.7985,8080.5959,6585.2453,2200.8337,2497.156,2272.1747
"2016-07-06",2048.6823,2365.3709,2672.7679,5371.3827,9525.4458,8208.5702,6569.1428,2211.5004,2493.0632,2286.5116
"2016-07-07",2049.4318,2394.418,2667.0835,5373.7846,9556.902,8277.8777,6564.1276,2194.8405,2486.4108,2274.9107
"2016-07-08",2029.1553,2377.4339,2657.91,5355.7056,9498.4799,8230.6639,6540.2731,2196.5565,2475.8296,2265.4317
"2016-07-11",2062.5828,2433.702,2666.3031,5375.1445,9691.1685,8349.2398,6531.0278,2186.4813,2486.1296,2266.0912
"2016-07-12",2137.1128,2469.6102,2732.1026,5551.3798,9976.0572,8574.5515,6648.3199,2222.1787,2548.0978,2303.2395
"2016-07-13",2136.8301,2488.4068,2745.0351,5612.9685,9845.0784,8536.3467,6686.3962,2246.4859,2617.65,2318.1522
"2016-07-14",2126.6719,2459.8507,2736.9426,5597.571,9856.7135,8528.9132,6678.4086,2251.8128,2609.4327,2316.6809
